Cluster_ID,Protein_ID
cluster_1,CP071001.1_proteins|CP071001.1_1
cluster_734,CP119425.1_proteins|CP119425.1_793
cluster_734,CP102532.1_proteins|CP102532.1_1127
cluster_734,NZ_CP188318.1_proteins|NZ_CP188318.1_1206
cluster_734,CP076082.1_proteins|CP076082.1_496
cluster_734,CP047584.1_proteins|CP047584.1_1063
cluster_734,CP065522.1_proteins|CP065522.1_1039
cluster_734,NZ_CP094655.1_proteins|NZ_CP094655.1_987
cluster_734,NZ_CP131058.1_proteins|NZ_CP131058.1_993
cluster_734,CP005958.1_proteins|CP005958.1_1044
cluster_734,CP184765.1_proteins|CP184765.1_1031
cluster_734,CP070948.1_proteins|CP070948.1_1093
cluster_734,CP118092.1_proteins|CP118092.1_1204
cluster_734,NZ_CP021790.1_proteins|NZ_CP021790.1_1336
cluster_734,NZ_AP024320.1_proteins|NZ_AP024320.1_1463
cluster_734,NZ_CP035054.1_proteins|NZ_CP035054.1_1000
cluster_734,CP035055.1_proteins|CP035055.1_407
cluster_734,NZ_CP116755.1_proteins|NZ_CP116755.1_1052
cluster_734,CP095385.1_proteins|CP095385.1_1001
cluster_734,NZ_CP047585.1_proteins|NZ_CP047585.1_976
cluster_734,CP016803.1_proteins|CP016803.1_92
cluster_734,CP132481.1_proteins|CP132481.1_707
cluster_734,CP157980.1_proteins|CP157980.1_1094
cluster_734,CP070858.1_proteins|CP070858.1_1127
cluster_734,CP002033.1_proteins|CP002033.1_1184
cluster_734,CP110798.1_proteins|CP110798.1_1046
cluster_734,CP139637.1_proteins|CP139637.1_981
cluster_734,CP145309.1_proteins|CP145309.1_997
cluster_734,NZ_CP035055.1_proteins|NZ_CP035055.1_407
cluster_734,CP119406.1_proteins|CP119406.1_793
cluster_734,NZ_CP158463.1_proteins|NZ_CP158463.1_1685
cluster_734,CP047585.1_proteins|CP047585.1_976
cluster_734,NZ_CP050919.1_proteins|NZ_CP050919.1_1001
cluster_734,CP044354.1_proteins|CP044354.1_1046
cluster_734,AP024320.1_proteins|AP024320.1_1463
cluster_734,CP197007.1_proteins|CP197007.1_1895
cluster_734,NZ_CP095385.1_proteins|NZ_CP095385.1_1001
cluster_734,CP101688.1_proteins|CP101688.1_1030
cluster_734,NZ_CP070999.1_proteins|NZ_CP070999.1_1116
cluster_734,NZ_CP065522.1_proteins|NZ_CP065522.1_1039
cluster_734,NZ_CP031195.1_proteins|NZ_CP031195.1_562
cluster_734,CP165726.1_proteins|CP165726.1_969
cluster_734,CP071001.1_proteins|CP071001.1_1128
cluster_734,NZ_CP021964.1_proteins|NZ_CP021964.1_993
cluster_734,NZ_CP102532.1_proteins|NZ_CP102532.1_1127
cluster_734,NZ_CP011536.1_proteins|NZ_CP011536.1_1204
cluster_734,CP121468.1_proteins|CP121468.1_1047
cluster_734,CP127401.1_proteins|CP127401.1_793
cluster_734,NZ_CP139637.1_proteins|NZ_CP139637.1_981
cluster_734,CP116755.1_proteins|CP116755.1_1052
cluster_734,NZ_CP044354.1_proteins|NZ_CP044354.1_1046
cluster_734,CP120668.1_proteins|CP120668.1_1036
cluster_734,NZ_CP071001.1_proteins|NZ_CP071001.1_1128
cluster_734,NZ_CP103400.1_proteins|NZ_CP103400.1_291
cluster_734,CP089305.1_proteins|CP089305.1_1540
cluster_734,CP160833.1_proteins|CP160833.1_1048
cluster_734,NZ_CP117933.1_proteins|NZ_CP117933.1_802
cluster_734,CP021104.1_proteins|CP021104.1_1130
cluster_734,CP158463.1_proteins|CP158463.1_1685
cluster_734,NZ_CP102714.1_proteins|NZ_CP102714.1_1033
cluster_734,NZ_CP119406.1_proteins|NZ_CP119406.1_793
cluster_734,NZ_CP176633.1_proteins|NZ_CP176633.1_1123
cluster_734,NZ_CP184765.1_proteins|NZ_CP184765.1_1031
cluster_734,NZ_CP016803.1_proteins|NZ_CP016803.1_92
cluster_734,CP011536.1_proteins|CP011536.1_1204
cluster_734,NZ_CP100352.1_proteins|NZ_CP100352.1_1092
cluster_734,CP021790.1_proteins|CP021790.1_1336
cluster_734,NZ_CP119425.1_proteins|NZ_CP119425.1_793
cluster_734,CP094655.1_proteins|CP094655.1_987
cluster_734,NZ_CP017151.1_proteins|NZ_CP017151.1_1845
cluster_734,CP067088.1_proteins|CP067088.1_992
cluster_734,NZ_CP034099.1_proteins|NZ_CP034099.1_1892
cluster_734,NZ_CP157980.1_proteins|NZ_CP157980.1_1094
cluster_734,CP103293.1_proteins|CP103293.1_1054
cluster_734,CP071000.1_proteins|CP071000.1_1127
cluster_734,CP035054.1_proteins|CP035054.1_1000
cluster_734,CP045034.1_proteins|CP045034.1_1693
cluster_734,NZ_CP118092.1_proteins|NZ_CP118092.1_1204
cluster_735,CP119406.1_proteins|CP119406.1_794
cluster_735,CP145309.1_proteins|CP145309.1_998
cluster_735,CP071000.1_proteins|CP071000.1_1128
cluster_735,CP082359.1_proteins|CP082359.1_1095
cluster_735,CP116755.1_proteins|CP116755.1_1051
cluster_735,NZ_CP071000.1_proteins|NZ_CP071000.1_1128
cluster_735,NZ_CP139637.1_proteins|NZ_CP139637.1_980
cluster_735,NZ_CP118092.1_proteins|NZ_CP118092.1_1203
cluster_735,NZ_CP131058.1_proteins|NZ_CP131058.1_992
cluster_735,CP132541.1_proteins|CP132541.1_1163
cluster_735,NZ_CP034099.1_proteins|NZ_CP034099.1_1890
cluster_735,NZ_CP136242.1_proteins|NZ_CP136242.1_1043
cluster_735,NZ_CP035055.1_proteins|NZ_CP035055.1_406
cluster_735,CP045034.1_proteins|CP045034.1_1694
cluster_735,CP102714.1_proteins|CP102714.1_1032
cluster_735,NZ_CP160833.1_proteins|NZ_CP160833.1_1049
cluster_735,NZ_CP050919.1_proteins|NZ_CP050919.1_1002
cluster_735,NZ_CP188318.1_proteins|NZ_CP188318.1_1207
cluster_735,CP047585.1_proteins|CP047585.1_977
cluster_735,NZ_CP082359.1_proteins|NZ_CP082359.1_1095
cluster_735,NZ_CP021964.1_proteins|NZ_CP021964.1_994
cluster_735,CP070948.1_proteins|CP070948.1_1094
cluster_735,NZ_CP127401.1_proteins|NZ_CP127401.1_794
cluster_735,CP102532.1_proteins|CP102532.1_1128
cluster_735,NZ_CP095385.1_proteins|NZ_CP095385.1_1002
cluster_735,NZ_CP103400.1_proteins|NZ_CP103400.1_292
cluster_735,CP158463.1_proteins|CP158463.1_1686
cluster_735,AP008937.1_proteins|AP008937.1_1093
cluster_735,NZ_CP102714.1_proteins|NZ_CP102714.1_1032
cluster_735,CP103293.1_proteins|CP103293.1_1055
cluster_735,CP094655.1_proteins|CP094655.1_988
cluster_735,NZ_CP110798.1_proteins|NZ_CP110798.1_1047
cluster_735,CP076082.1_proteins|CP076082.1_497
cluster_735,CP131058.1_proteins|CP131058.1_992
cluster_735,CP021790.1_proteins|CP021790.1_1337
cluster_735,CP095385.1_proteins|CP095385.1_1002
cluster_735,NZ_AP024320.1_proteins|NZ_AP024320.1_1462
cluster_735,NZ_CP199922.1_proteins|NZ_CP199922.1_602
cluster_735,CP065522.1_proteins|CP065522.1_1038
cluster_735,CP067088.1_proteins|CP067088.1_993
cluster_735,CP005958.1_proteins|CP005958.1_1045
cluster_735,NZ_CP102532.1_proteins|NZ_CP102532.1_1128
cluster_735,NZ_CP089305.1_proteins|NZ_CP089305.1_1539
cluster_735,NZ_CP184765.1_proteins|NZ_CP184765.1_1032
cluster_735,CP176633.1_proteins|CP176633.1_1124
cluster_735,NZ_CP119425.1_proteins|NZ_CP119425.1_794
cluster_735,NZ_CP120668.1_proteins|NZ_CP120668.1_1035
cluster_735,CP100352.1_proteins|CP100352.1_1091
cluster_735,NZ_CP119406.1_proteins|NZ_CP119406.1_794
cluster_735,NZ_CP165726.1_proteins|NZ_CP165726.1_970
cluster_735,CP199922.1_proteins|CP199922.1_602
cluster_735,CP076446.1_proteins|CP076446.1_1029
cluster_735,NZ_CP021104.1_proteins|NZ_CP021104.1_1131
cluster_735,NZ_CP067088.1_proteins|NZ_CP067088.1_993
cluster_735,NZ_CP121468.1_proteins|NZ_CP121468.1_1048
cluster_735,CP188318.1_proteins|CP188318.1_1207
cluster_735,NZ_CP117933.1_proteins|NZ_CP117933.1_803
cluster_735,CP035055.1_proteins|CP035055.1_406
cluster_735,CP118092.1_proteins|CP118092.1_1203
cluster_735,NZ_CP019030.1_proteins|NZ_CP019030.1_1989
cluster_735,NZ_CP157980.1_proteins|NZ_CP157980.1_1095
cluster_735,CP053314.1_proteins|CP053314.1_1094
cluster_735,NZ_CP053314.1_proteins|NZ_CP053314.1_1094
cluster_735,CP017151.1_proteins|CP017151.1_1846
cluster_735,CP070999.1_proteins|CP070999.1_1117
cluster_735,CP121468.1_proteins|CP121468.1_1048
cluster_735,CP157198.1_proteins|CP157198.1_996
cluster_735,CP193773.1_proteins|CP193773.1_1106
cluster_735,NZ_CP171795.1_proteins|NZ_CP171795.1_327
cluster_735,NZ_CP145309.1_proteins|NZ_CP145309.1_998
cluster_735,NZ_CP070948.1_proteins|NZ_CP070948.1_1094
cluster_735,NZ_CP124737.1_proteins|NZ_CP124737.1_419
cluster_735,CP031195.1_proteins|CP031195.1_563
cluster_735,NZ_CP011536.1_proteins|NZ_CP011536.1_1205
cluster_735,CP127401.1_proteins|CP127401.1_794
cluster_735,NZ_CP017151.1_proteins|NZ_CP017151.1_1846
cluster_735,CP132481.1_proteins|CP132481.1_708
cluster_735,CP136242.1_proteins|CP136242.1_1043
cluster_735,NZ_CP076082.1_proteins|NZ_CP076082.1_497
cluster_735,NZ_CP047585.1_proteins|NZ_CP047585.1_977
cluster_735,AP024320.1_proteins|AP024320.1_1462
cluster_735,CP002033.1_proteins|CP002033.1_1185
cluster_735,NZ_CP094655.1_proteins|NZ_CP094655.1_988
cluster_735,CP103400.1_proteins|CP103400.1_292
cluster_735,CP160833.1_proteins|CP160833.1_1049
cluster_735,CP117933.1_proteins|CP117933.1_803
cluster_735,CP124737.1_proteins|CP124737.1_419
cluster_735,NZ_CP021790.1_proteins|NZ_CP021790.1_1337
cluster_735,CP035054.1_proteins|CP035054.1_999
cluster_735,NZ_CP103293.1_proteins|NZ_CP103293.1_1055
cluster_735,NZ_CP176633.1_proteins|NZ_CP176633.1_1124
cluster_735,NZ_CP157198.1_proteins|NZ_CP157198.1_996
cluster_735,NZ_CP035054.1_proteins|NZ_CP035054.1_999
cluster_735,CP120668.1_proteins|CP120668.1_1035
cluster_735,NZ_CP031195.1_proteins|NZ_CP031195.1_563
cluster_735,CP021104.1_proteins|CP021104.1_1131
cluster_735,NZ_CP116755.1_proteins|NZ_CP116755.1_1051
cluster_735,NZ_CP132541.1_proteins|NZ_CP132541.1_1163
cluster_735,NZ_CP045034.1_proteins|NZ_CP045034.1_1694
cluster_735,NZ_CP076446.1_proteins|NZ_CP076446.1_1029
cluster_735,CP044354.1_proteins|CP044354.1_1047
cluster_735,CP021964.1_proteins|CP021964.1_994
cluster_735,CP034099.1_proteins|CP034099.1_1890
cluster_735,NZ_CP158463.1_proteins|NZ_CP158463.1_1686
cluster_735,NZ_CP044354.1_proteins|NZ_CP044354.1_1047
cluster_735,CP070858.1_proteins|CP070858.1_1128
cluster_735,CP016803.1_proteins|CP016803.1_91
cluster_735,CP171795.1_proteins|CP171795.1_327
cluster_735,CP047584.1_proteins|CP047584.1_1064
cluster_735,CP139637.1_proteins|CP139637.1_980
cluster_735,NZ_CP070858.1_proteins|NZ_CP070858.1_1128
cluster_735,NZ_CP193773.1_proteins|NZ_CP193773.1_1106
cluster_735,CP157980.1_proteins|CP157980.1_1095
cluster_735,CP089305.1_proteins|CP089305.1_1539
cluster_735,CP119425.1_proteins|CP119425.1_794
cluster_735,CP071001.1_proteins|CP071001.1_1129
cluster_735,CP184765.1_proteins|CP184765.1_1032
cluster_735,NZ_CP070999.1_proteins|NZ_CP070999.1_1117
cluster_735,CP050919.1_proteins|CP050919.1_1002
cluster_735,NZ_CP132481.1_proteins|NZ_CP132481.1_708
cluster_735,CP019030.1_proteins|CP019030.1_1989
cluster_735,CP170189.1_proteins|CP170189.1_1679
cluster_735,NZ_CP016803.1_proteins|NZ_CP016803.1_91
cluster_735,NZ_CP100352.1_proteins|NZ_CP100352.1_1091
cluster_735,NZ_CP047584.1_proteins|NZ_CP047584.1_1064
cluster_735,NZ_CP071001.1_proteins|NZ_CP071001.1_1129
cluster_735,CP011536.1_proteins|CP011536.1_1205
cluster_735,CP165726.1_proteins|CP165726.1_970
cluster_735,CP110798.1_proteins|CP110798.1_1047
cluster_735,NZ_CP065522.1_proteins|NZ_CP065522.1_1038
cluster_736,CP101688.1_proteins|CP101688.1_1036
cluster_736,NZ_CP034193.1_proteins|NZ_CP034193.1_937
cluster_736,CP165726.1_proteins|CP165726.1_972
cluster_736,NZ_CP121468.1_proteins|NZ_CP121468.1_1050
cluster_736,NZ_CP021104.1_proteins|NZ_CP021104.1_1133
cluster_736,NZ_CP065522.1_proteins|NZ_CP065522.1_1036
cluster_736,CP116618.1_proteins|CP116618.1_969
cluster_736,CP121468.1_proteins|CP121468.1_1050
cluster_736,CP102714.1_proteins|CP102714.1_1030
cluster_736,NZ_CP053314.1_proteins|NZ_CP053314.1_1096
cluster_736,NZ_CP176633.1_proteins|NZ_CP176633.1_1126
cluster_736,CP132541.1_proteins|CP132541.1_1165
cluster_736,CP157592.1_proteins|CP157592.1_830
cluster_736,CP103400.1_proteins|CP103400.1_294
cluster_736,CP070935.1_proteins|CP070935.1_967
cluster_736,NZ_CP160833.1_proteins|NZ_CP160833.1_1054
cluster_736,CP124737.1_proteins|CP124737.1_414
cluster_736,CP139637.1_proteins|CP139637.1_978
cluster_736,CP082359.1_proteins|CP082359.1_1097
cluster_736,NZ_CP089305.1_proteins|NZ_CP089305.1_1536
cluster_736,CP171795.1_proteins|CP171795.1_329
cluster_736,CP116755.1_proteins|CP116755.1_1049
cluster_736,NZ_CP157592.1_proteins|NZ_CP157592.1_830
cluster_736,CP050919.1_proteins|CP050919.1_1004
cluster_736,CP019030.1_proteins|CP019030.1_1987
cluster_736,CP070999.1_proteins|CP070999.1_1119
cluster_736,CP021964.1_proteins|CP021964.1_998
cluster_736,NZ_CP050919.1_proteins|NZ_CP050919.1_1004
cluster_736,NZ_CP171795.1_proteins|NZ_CP171795.1_329
cluster_736,NZ_CP131058.1_proteins|NZ_CP131058.1_987
cluster_736,CP128169.1_proteins|CP128169.1_906
cluster_736,NZ_AP024320.1_proteins|NZ_AP024320.1_1457
cluster_736,NZ_CP094655.1_proteins|NZ_CP094655.1_991
cluster_736,NZ_CP070948.1_proteins|NZ_CP070948.1_1099
cluster_736,CP136242.1_proteins|CP136242.1_1047
cluster_736,NZ_CP070999.1_proteins|NZ_CP070999.1_1119
cluster_736,NZ_CP165726.1_proteins|NZ_CP165726.1_972
cluster_736,CP157980.1_proteins|CP157980.1_1097
cluster_736,NZ_CP116618.1_proteins|NZ_CP116618.1_969
cluster_736,NZ_CP095385.1_proteins|NZ_CP095385.1_1004
cluster_736,CP120668.1_proteins|CP120668.1_1033
cluster_736,NZ_CP184765.1_proteins|NZ_CP184765.1_1036
cluster_736,NZ_CP070935.1_proteins|NZ_CP070935.1_967
cluster_736,NZ_CP076082.1_proteins|NZ_CP076082.1_499
cluster_736,CP021104.1_proteins|CP021104.1_1133
cluster_736,NZ_CP139637.1_proteins|NZ_CP139637.1_978
cluster_736,CP034099.1_proteins|CP034099.1_1888
cluster_736,CP110798.1_proteins|CP110798.1_1051
cluster_736,NZ_CP102532.1_proteins|NZ_CP102532.1_1130
cluster_736,CP160833.1_proteins|CP160833.1_1054
cluster_736,NZ_CP136242.1_proteins|NZ_CP136242.1_1047
cluster_736,CP002033.1_proteins|CP002033.1_1187
cluster_736,CP021790.1_proteins|CP021790.1_1339
cluster_736,CP199922.1_proteins|CP199922.1_600
cluster_736,CP117933.1_proteins|CP117933.1_805
cluster_736,NZ_CP017151.1_proteins|NZ_CP017151.1_1850
cluster_736,NZ_CP141807.1_proteins|NZ_CP141807.1_885
cluster_736,CP157198.1_proteins|CP157198.1_998
cluster_736,CP188318.1_proteins|CP188318.1_1209
cluster_736,CP005958.1_proteins|CP005958.1_1048
cluster_736,CP193773.1_proteins|CP193773.1_1108
cluster_736,NZ_CP070858.1_proteins|NZ_CP070858.1_1130
cluster_736,NZ_CP082359.1_proteins|NZ_CP082359.1_1097
cluster_736,NZ_CP101688.1_proteins|NZ_CP101688.1_1036
cluster_736,NZ_CP044354.1_proteins|NZ_CP044354.1_1049
cluster_736,CP071000.1_proteins|CP071000.1_1130
cluster_736,AP024320.1_proteins|AP024320.1_1457
cluster_736,NZ_CP016803.1_proteins|NZ_CP016803.1_85
cluster_736,CP089305.1_proteins|CP089305.1_1536
cluster_736,NZ_CP188318.1_proteins|NZ_CP188318.1_1209
cluster_736,CP016803.1_proteins|CP016803.1_85
cluster_736,CP047585.1_proteins|CP047585.1_979
cluster_736,NZ_CP031195.1_proteins|NZ_CP031195.1_567
cluster_736,CP139052.1_proteins|CP139052.1_884
cluster_736,NZ_CP103293.1_proteins|NZ_CP103293.1_1057
cluster_736,NZ_CP157198.1_proteins|NZ_CP157198.1_998
cluster_736,NZ_CP021964.1_proteins|NZ_CP021964.1_998
cluster_736,CP176633.1_proteins|CP176633.1_1126
cluster_736,NZ_CP035055.1_proteins|NZ_CP035055.1_404
cluster_736,NZ_CP019030.1_proteins|NZ_CP019030.1_1987
cluster_736,NZ_CP145309.1_proteins|NZ_CP145309.1_1001
cluster_736,NZ_CP035054.1_proteins|NZ_CP035054.1_995
cluster_736,CP017151.1_proteins|CP017151.1_1850
cluster_736,CP011536.1_proteins|CP011536.1_1207
cluster_736,CP045034.1_proteins|CP045034.1_1696
cluster_736,CP053312.1_proteins|CP053312.1_962
cluster_736,AP017973.1_proteins|AP017973.1_981
cluster_736,CP053314.1_proteins|CP053314.1_1096
cluster_736,NZ_CP127401.1_proteins|NZ_CP127401.1_796
cluster_736,NZ_CP132481.1_proteins|NZ_CP132481.1_710
cluster_736,CP127401.1_proteins|CP127401.1_796
cluster_736,NZ_CP053312.1_proteins|NZ_CP053312.1_962
cluster_736,CP103293.1_proteins|CP103293.1_1057
cluster_736,NZ_CP116755.1_proteins|NZ_CP116755.1_1049
cluster_736,CP094655.1_proteins|CP094655.1_991
cluster_736,NZ_CP157980.1_proteins|NZ_CP157980.1_1097
cluster_736,NZ_CP011536.1_proteins|NZ_CP011536.1_1207
cluster_736,NZ_CP193773.1_proteins|NZ_CP193773.1_1108
cluster_736,NZ_CP139052.1_proteins|NZ_CP139052.1_884
cluster_736,NZ_CP132541.1_proteins|NZ_CP132541.1_1165
cluster_736,CP102532.1_proteins|CP102532.1_1130
cluster_736,CP076082.1_proteins|CP076082.1_499
cluster_736,NZ_CP067088.1_proteins|NZ_CP067088.1_1000
cluster_736,NZ_CP158463.1_proteins|NZ_CP158463.1_1690
cluster_736,NZ_CP120668.1_proteins|NZ_CP120668.1_1033
cluster_736,CP070858.1_proteins|CP070858.1_1130
cluster_736,CP118092.1_proteins|CP118092.1_1201
cluster_736,CP067088.1_proteins|CP067088.1_1000
cluster_736,NZ_CP199922.1_proteins|NZ_CP199922.1_600
cluster_736,CP044354.1_proteins|CP044354.1_1049
cluster_736,NZ_CP047585.1_proteins|NZ_CP047585.1_979
cluster_736,NZ_CP100352.1_proteins|NZ_CP100352.1_1089
cluster_736,NZ_CP117933.1_proteins|NZ_CP117933.1_805
cluster_736,CP131058.1_proteins|CP131058.1_987
cluster_736,NZ_CP118092.1_proteins|NZ_CP118092.1_1201
cluster_736,NZ_CP128169.1_proteins|NZ_CP128169.1_906
cluster_736,CP100352.1_proteins|CP100352.1_1089
cluster_736,CP065522.1_proteins|CP065522.1_1036
cluster_736,NZ_CP047584.1_proteins|NZ_CP047584.1_1066
cluster_736,CP116617.1_proteins|CP116617.1_967
cluster_736,CP132481.1_proteins|CP132481.1_710
cluster_736,NZ_CP071001.1_proteins|NZ_CP071001.1_1131
cluster_736,NZ_CP045034.1_proteins|NZ_CP045034.1_1696
cluster_736,CP145309.1_proteins|CP145309.1_1001
cluster_736,AP008937.1_proteins|AP008937.1_1095
cluster_736,NZ_CP124737.1_proteins|NZ_CP124737.1_414
cluster_736,CP034193.1_proteins|CP034193.1_937
cluster_736,CP035054.1_proteins|CP035054.1_995
cluster_736,CP119406.1_proteins|CP119406.1_796
cluster_736,NZ_CP116617.1_proteins|NZ_CP116617.1_967
cluster_736,CP141807.1_proteins|CP141807.1_885
cluster_736,NZ_CP102714.1_proteins|NZ_CP102714.1_1030
cluster_736,CP031195.1_proteins|CP031195.1_567
cluster_736,NZ_CP021790.1_proteins|NZ_CP021790.1_1339
cluster_736,CP035055.1_proteins|CP035055.1_404
cluster_736,CP172330.1_proteins|CP172330.1_481
cluster_736,NZ_CP110798.1_proteins|NZ_CP110798.1_1051
cluster_736,CP070948.1_proteins|CP070948.1_1099
cluster_736,NZ_CP034099.1_proteins|NZ_CP034099.1_1888
cluster_736,CP184765.1_proteins|CP184765.1_1036
cluster_736,NZ_CP119425.1_proteins|NZ_CP119425.1_796
cluster_736,CP071001.1_proteins|CP071001.1_1131
cluster_736,CP158463.1_proteins|CP158463.1_1690
cluster_736,NZ_CP119406.1_proteins|NZ_CP119406.1_796
cluster_736,CP095385.1_proteins|CP095385.1_1004
cluster_736,CP170189.1_proteins|CP170189.1_1681
cluster_736,CP047584.1_proteins|CP047584.1_1066
cluster_736,CP119425.1_proteins|CP119425.1_796
cluster_736,NZ_CP071000.1_proteins|NZ_CP071000.1_1130
cluster_736,NZ_CP103400.1_proteins|NZ_CP103400.1_294
cluster_737,NZ_CP021964.1_proteins|NZ_CP021964.1_999
cluster_737,CP157592.1_proteins|CP157592.1_831
cluster_737,CP070935.1_proteins|CP070935.1_968
cluster_737,CP172330.1_proteins|CP172330.1_480
cluster_737,CP131058.1_proteins|CP131058.1_986
cluster_737,CP034099.1_proteins|CP034099.1_1887
cluster_737,CP021964.1_proteins|CP021964.1_999
cluster_737,CP118092.1_proteins|CP118092.1_1200
cluster_737,CP102532.1_proteins|CP102532.1_1131
cluster_737,NZ_CP110798.1_proteins|NZ_CP110798.1_1052
cluster_737,CP199922.1_proteins|CP199922.1_599
cluster_737,CP095385.1_proteins|CP095385.1_1005
cluster_737,NZ_CP070935.1_proteins|NZ_CP070935.1_968
cluster_737,CP035054.1_proteins|CP035054.1_994
cluster_737,CP101688.1_proteins|CP101688.1_1037
cluster_737,NZ_CP121468.1_proteins|NZ_CP121468.1_1051
cluster_737,AP017973.1_proteins|AP017973.1_982
cluster_737,NZ_CP132541.1_proteins|NZ_CP132541.1_1166
cluster_737,CP116618.1_proteins|CP116618.1_970
cluster_737,NZ_CP034099.1_proteins|NZ_CP034099.1_1887
cluster_737,NZ_CP053312.1_proteins|NZ_CP053312.1_963
cluster_737,NZ_CP102714.1_proteins|NZ_CP102714.1_1029
cluster_737,CP117933.1_proteins|CP117933.1_806
cluster_737,NZ_CP141807.1_proteins|NZ_CP141807.1_884
cluster_737,CP071001.1_proteins|CP071001.1_1132
cluster_737,NZ_CP094655.1_proteins|NZ_CP094655.1_992
cluster_737,NZ_CP035055.1_proteins|NZ_CP035055.1_403
cluster_737,NZ_CP132481.1_proteins|NZ_CP132481.1_711
cluster_737,NZ_CP016803.1_proteins|NZ_CP016803.1_84
cluster_737,NZ_CP199922.1_proteins|NZ_CP199922.1_599
cluster_737,CP157980.1_proteins|CP157980.1_1098
cluster_737,CP102714.1_proteins|CP102714.1_1029
cluster_737,NZ_CP193773.1_proteins|NZ_CP193773.1_1109
cluster_737,NZ_CP171795.1_proteins|NZ_CP171795.1_330
cluster_737,NZ_CP184765.1_proteins|NZ_CP184765.1_1037
cluster_737,CP002033.1_proteins|CP002033.1_1188
cluster_737,CP103293.1_proteins|CP103293.1_1058
cluster_737,NZ_CP065522.1_proteins|NZ_CP065522.1_1035
cluster_737,NZ_CP034193.1_proteins|NZ_CP034193.1_938
cluster_737,NZ_CP076082.1_proteins|NZ_CP076082.1_500
cluster_737,CP011536.1_proteins|CP011536.1_1208
cluster_737,NZ_CP019030.1_proteins|NZ_CP019030.1_1986
cluster_737,CP070948.1_proteins|CP070948.1_1100
cluster_737,CP132481.1_proteins|CP132481.1_711
cluster_737,NZ_CP136242.1_proteins|NZ_CP136242.1_1048
cluster_737,CP082359.1_proteins|CP082359.1_1098
cluster_737,NZ_CP116617.1_proteins|NZ_CP116617.1_968
cluster_737,CP103400.1_proteins|CP103400.1_295
cluster_737,CP158463.1_proteins|CP158463.1_1691
cluster_737,AP024320.1_proteins|AP024320.1_1456
cluster_737,CP170189.1_proteins|CP170189.1_1682
cluster_737,CP044354.1_proteins|CP044354.1_1050
cluster_737,CP136242.1_proteins|CP136242.1_1048
cluster_737,NZ_CP102532.1_proteins|NZ_CP102532.1_1131
cluster_737,CP067088.1_proteins|CP067088.1_1001
cluster_737,NZ_CP176633.1_proteins|NZ_CP176633.1_1127
cluster_737,CP116617.1_proteins|CP116617.1_968
cluster_737,NZ_CP160833.1_proteins|NZ_CP160833.1_1055
cluster_737,CP019030.1_proteins|CP019030.1_1986
cluster_737,CP120668.1_proteins|CP120668.1_1032
cluster_737,NZ_CP120668.1_proteins|NZ_CP120668.1_1032
